Code,Item,Group,Region_Number,REGION_NAME,State_Name,Y1980,Y1981,Y1982,Y1983,Y1984,Y1985,Y1986,Y1987,Y1988,Y1989,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2020,Average_Annual_Percent_Growth
7,Home Health Care (Millions of Dollars),State,2,Mideast,District of Columbia,7,8,9,11,12,15,19,19,24,24,30,32,36,50,64,50,50,65,89,82,64,57,64,67,78,100,138,197,251,346,308,355,342,351,358,380,364,361,353,338,361,10.3
7,Home Health Care (Millions of Dollars),State,2,Mideast,Maryland,48,65,76,92,120,124,144,141,158,174,202,247,302,342,393,450,466,481,482,500,491,506,536,550,563,588,613,641,702,793,886,905,955,1025,1065,1151,1264,1355,1412,1492,1639,9.2
7,Home Health Care (Millions of Dollars),State,2,Mideast,New Jersey,169,193,199,236,254,270,311,298,350,393,453,517,637,738,849,963,1061,1103,1093,1156,1135,1187,1270,1364,1454,1528,1476,1533,1665,1788,1915,2036,2152,2115,2079,2456,2474,2585,2632,2765,2907,7.4
7,Home Health Care (Millions of Dollars),State,2,Mideast,New York,477,624,716,880,1088,1210,1402,1519,1911,2531,2785,3028,3327,3739,4131,4537,4859,4928,4867,5061,4909,5069,5234,5722,6007,6214,6289,6709,7073,7329,7835,8126,8073,8528,9003,9215,9663,10676,12643,14978,16412,9.2
7,Home Health Care (Millions of Dollars),State,2,Mideast,Pennsylvania,127,148,174,210,269,319,336,318,383,420,515,611,736,886,1060,1237,1341,1380,1323,1306,1260,1392,1422,1493,1564,1687,1704,1858,2034,2193,2375,2551,2815,2884,3220,3500,3797,4251,4713,5026,5450,9.9
7,Home Health Care (Millions of Dollars),Region,3,Great Lakes,,302,384,426,501,626,667,785,814,1036,1271,1602,1932,2443,2891,3594,4316,4716,4824,4457,4356,4311,4470,4677,5128,5741,6379,6837,7610,8312,9055,9692,10218,10555,11110,11431,12095,12576,13074,13442,13844,14917,10.2
7,Home Health Care (Millions of Dollars),State,3,Great Lakes,Illinois,107,116,127,147,180,195,192,189,261,315,427,565,755,874,1044,1209,1249,1251,1126,1001,1014,1081,1152,1199,1349,1488,1590,1763,1987,2232,2531,2763,2808,2865,2911,3045,3080,3069,3173,3342,3700,9.3
7,Home Health Care (Millions of Dollars),State,3,Great Lakes,Indiana,27,31,34,44,59,60,67,74,93,115,147,188,264,328,396,484,544,561,484,447,423,432,443,492,552,607,631,678,735,795,850,903,980,1102,1124,1273,1404,1547,1603,1664,1835,11.1
7,Home Health Care (Millions of Dollars),State,3,Great Lakes,Michigan,47,85,93,112,145,159,171,195,286,366,433,464,589,693,873,1042,1177,1212,1022,1013,998,1082,1144,1297,1466,1643,1827,2116,2345,2497,2594,2640,2703,2893,2988,3182,3359,3494,3491,3561,3719,11.6
7,Home Health Care (Millions of Dollars),State,3,Great Lakes,Ohio,87,107,119,131,154,138,215,207,225,276,373,485,566,708,931,1153,1306,1335,1382,1408,1399,1430,1474,1619,1764,1931,2001,2158,2310,2511,2673,2809,2872,2964,3088,3220,3306,3481,3614,3706,3953,10
7,Home Health Care (Millions of Dollars),State,3,Great Lakes,Wisconsin,35,45,53,66,88,115,140,149,172,199,223,230,268,288,351,427,439,464,443,487,477,446,464,521,610,710,787,894,936,1019,1044,1103,1192,1286,1320,1376,1426,1483,1562,1570,1709,10.2
7,Home Health Care (Millions of Dollars),Region,4,Plains,,120,153,181,213,239,269,285,292,372,448,591,694,893,1095,1323,1538,1769,1882,1774,1776,1794,1954,1909,2027,2230,2525,2658,2963,3394,3871,4138,4463,4942,5144,5560,5843,6009,6263,6318,6664,7079,10.7
7,Home Health Care (Millions of Dollars),State,4,Plains,Iowa,13,19,22,25,27,28,32,35,44,54,80,98,127,148,182,227,257,272,281,286,302,334,290,273,294,310,313,345,390,408,420,440,487,509,552,577,574,561,552,567,612,10
7,Home Health Care (Millions of Dollars),State,4,Plains,Kansas,12,16,21,27,31,27,25,26,35,47,73,93,125,150,186,225,270,292,237,214,213,224,225,219,251,269,274,288,308,324,337,379,491,455,468,518,556,600,618,648,702,10.7
7,Home Health Care (Millions of Dollars),State,4,Plains,Minnesota,28,35,36,41,48,75,85,90,116,149,193,210,271,323,377,420,478,488,505,511,510,557,590,709,825,1004,1125,1311,1541,1823,1985,2166,2379,2500,2733,2798,2834,2925,3001,3164,3433,12.8
7,Home Health Care (Millions of Dollars),State,4,Plains,Missouri,56,70,87,103,112,116,120,112,144,157,193,230,287,358,445,523,613,689,635,642,650,716,689,700,719,766,759,812,922,1068,1144,1205,1295,1366,1459,1582,1650,1742,1685,1758,1746,9
7,Home Health Care (Millions of Dollars),State,4,Plains,Nebraska,6,8,10,12,14,15,15,17,19,26,34,45,59,85,96,106,108,98,80,85,79,81,79,85,93,117,120,133,150,157,168,161,177,200,210,234,251,265,277,332,378,11
7,Home Health Care (Millions of Dollars),State,4,Plains,North Dakota,2,3,3,3,4,4,6,8,9,10,12,12,16,19,23,24,24,25,23,22,22,22,19,22,26,31,34,39,42,42,41,51,53,56,59,66,77,91,94,99,103,10.3
7,Home Health Care (Millions of Dollars),State,4,Plains,South Dakota,2,2,2,2,3,4,3,4,4,4,5,6,7,11,13,14,19,17,14,16,17,20,17,19,22,28,33,34,41,48,43,60,59,58,78,68,67,79,91,95,105,10.4
7,Home Health Care (Millions of Dollars),Region,5,Southeast,,441,525,636,798,1009,1147,1311,1394,1859,2223,2987,3841,4972,6235,7673,8955,9786,10016,8896,8263,7999,8187,8630,9307,10622,11790,12423,13565,14744,15743,16287,16931,17230,17854,18500,19700,20721,22002,23156,24394,26601,10.8
7,Home Health Care (Millions of Dollars),State,5,Southeast,Alabama,26,30,38,43,57,67,82,84,113,136,195,251,328,433,456,536,607,651,522,471,444,456,484,534,631,740,791,811,853,904,933,965,963,945,960,1002,1063,1102,1150,1215,1233,10.2
7,Home Health Care (Millions of Dollars),State,5,Southeast,Arkansas,15,21,21,24,26,29,33,37,56,65,74,94,127,153,183,238,236,281,286,285,284,305,325,314,310,323,293,296,334,385,424,464,510,517,567,658,715,800,845,880,943,11
7,Home Health Care (Millions of Dollars),State,5,Southeast,Florida,177,203,241,293,355,385,426,451,610,733,948,1189,1567,1885,2337,2736,2799,2835,2651,2570,2551,2661,2805,3094,3558,4012,4366,4820,5228,5475,5590,5624,5637,5896,6200,6603,6944,7318,7735,8184,9022,10.3
7,Home Health Care (Millions of Dollars),State,5,Southeast,Georgia,36,44,54,68,86,108,132,146,208,230,325,427,585,722,859,959,962,969,861,740,725,678,745,797,929,989,1014,1047,1175,1295,1354,1528,1633,1757,1729,1848,1919,2063,2154,2332,2539,11.2
7,Home Health Care (Millions of Dollars),State,5,Southeast,Kentucky,16,19,21,27,35,41,59,68,93,115,154,198,234,292,368,445,522,566,537,551,508,549,549,554,539,592,581,621,627,644,635,639,613,680,719,772,735,803,843,828,847,10.4
7,Home Health Care (Millions of Dollars),State,5,Southeast,Louisiana,22,24,28,35,47,53,61,63,75,94,139,193,283,421,615,789,922,901,646,510,464,452,504,575,697,862,851,1007,1127,1228,1286,1325,1343,1382,1458,1490,1580,1683,1698,1726,1863,11.8
7,Home Health Care (Millions of Dollars),State,5,Southeast,Mississippi,20,23,30,39,49,49,54,54,78,94,127,150,179,235,313,362,427,444,325,294,264,250,255,298,386,417,447,495,514,556,578,621,626,630,643,635,657,687,728,749,775,9.5
7,Home Health Care (Millions of Dollars),State,5,Southeast,North Carolina,24,29,36,48,63,70,98,121,170,220,283,372,470,594,758,879,1132,1152,1038,1090,1084,1135,1176,1271,1483,1643,1676,1779,1839,1952,1922,1943,1884,1903,1935,2103,2169,2260,2351,2483,2693,12.5
7,Home Health Care (Millions of Dollars),State,5,Southeast,South Carolina,35,40,47,56,79,87,89,91,101,102,127,146,175,250,297,384,470,479,419,431,410,424,417,400,423,462,505,557,650,727,783,829,917,936,907,930,932,942,1023,1094,1164,9.2
7,Home Health Care (Millions of Dollars),State,5,Southeast,Tennessee,29,36,50,78,98,128,142,146,193,239,360,505,624,760,900,984,943,898,733,653,607,577,627,648,785,800,903,1027,1170,1250,1325,1390,1372,1391,1471,1576,1705,1796,1853,1998,2396,11.6
7,Home Health Care (Millions of Dollars),State,5,Southeast,Virginia,33,46,56,69,95,109,113,109,127,152,196,234,286,346,408,420,522,589,671,464,468,514,563,621,663,715,756,840,920,992,1086,1177,1249,1306,1368,1507,1679,1880,2108,2218,2418,11.4
7,Home Health Care (Millions of Dollars),State,5,Southeast,West Virginia,9,11,13,16,19,21,23,26,35,43,59,81,113,144,180,222,244,250,209,205,191,187,178,201,218,235,241,265,305,334,371,425,484,511,544,578,623,666,669,687,710,11.6
7,Home Health Care (Millions of Dollars),Region,6,Southwest,,162,203,265,343,414,447,495,526,641,759,1025,1274,1659,2280,2906,3848,4672,5199,4210,3502,3401,3755,4194,4785,5355,6072,6462,7159,7840,8744,9150,9589,9908,9760,10053,10424,10773,11268,11447,11974,13132,11.6
7,Home Health Care (Millions of Dollars),State,6,Southwest,Arizona,15,17,26,39,51,61,53,56,61,77,128,153,183,250,328,369,435,447,374,373,403,448,476,574,657,731,713,730,826,867,807,898,957,980,1022,1097,1162,1300,1405,1487,1763,12.6
7,Home Health Care (Millions of Dollars),State,6,Southwest,New Mexico,7,8,10,12,14,16,17,17,16,22,35,42,59,82,121,178,203,215,164,131,141,194,266,350,374,433,502,575,541,525,502,466,415,428,460,479,541,548,551,575,636,12.1
7,Home Health Care (Millions of Dollars),State,6,Southwest,Oklahoma,32,39,46,50,55,49,46,54,72,83,100,125,168,233,337,493,598,596,440,344,340,373,404,450,501,582,624,713,796,846,888,874,856,839,874,927,972,1051,1039,1040,1101,9.3
7,Home Health Care (Millions of Dollars),State,6,Southwest,Texas,108,139,183,242,294,321,378,399,491,577,762,954,1249,1716,2120,2807,3437,3940,3232,2654,2517,2739,3049,3411,3823,4326,4623,5141,5677,6506,6953,7351,7680,7512,7696,7921,8097,8369,8453,8872,9632,11.9
7,Home Health Care (Millions of Dollars),Region,7,Rocky Mountains,,43,54,75,79,92,92,91,100,126,149,197,246,308,388,500,647,750,788,682,659,666,709,781,853,935,1021,1046,1254,1341,1490,1598,1730,1882,1987,2095,2228,2408,2599,2768,3047,3356,11.5
7,Home Health Care (Millions of Dollars),State,7,Rocky Mountains,Colorado,25,34,50,49,51,49,47,53,71,83,111,127,160,196,247,315,378,391,351,354,332,340,363,395,423,443,454,606,626,691,760,836,906,972,1059,1164,1290,1411,1531,1682,1895,11.4
7,Home Health Care (Millions of Dollars),State,7,Rocky Mountains,Idaho,7,8,9,11,15,16,14,13,15,17,20,27,35,47,66,86,102,101,70,72,79,94,105,112,122,136,138,156,175,206,232,247,270,273,285,297,307,335,367,421,445,10.9
7,Home Health Care (Millions of Dollars),State,7,Rocky Mountains,Montana,4,5,6,7,9,11,13,14,18,25,30,35,40,47,52,66,74,73,70,73,70,76,89,82,85,94,90,101,109,111,115,128,146,150,145,143,144,143,144,177,186,9.9
7,Home Health Care (Millions of Dollars),State,7,Rocky Mountains,Utah,3,3,4,5,8,9,11,14,15,18,28,48,61,81,112,151,163,190,160,134,165,176,199,236,274,315,333,361,400,448,454,482,522,555,565,582,622,657,672,710,765,15
7,Home Health Care (Millions of Dollars),State,7,Rocky Mountains,Wyoming,3,4,6,7,9,8,6,7,6,7,9,9,11,17,23,29,32,33,30,25,21,23,26,29,31,33,31,30,30,35,37,37,38,37,41,42,45,53,54,56,64,7.8
7,Home Health Care (Millions of Dollars),Region,8,Far West,,304,362,455,545,626,660,704,713,905,1030,1192,1561,1987,2371,2729,3247,3502,3475,3569,3573,3758,4289,4962,5879,6845,7939,8694,10079,10479,10985,11392,12260,13341,13934,14427,15204,15883,17135,18725,20427,23466,11.5
7,Home Health Care (Millions of Dollars),State,8,Far West,Alaska,1,1,1,1,1,2,2,3,3,3,3,3,5,7,12,16,16,17,11,11,11,12,24,38,60,63,59,54,59,75,101,130,161,141,121,103,87,111,106,110,116,12.7
7,Home Health Care (Millions of Dollars),State,8,Far West,California,225,266,338,414,471,499,534,544,691,766,889,1161,1495,1767,2031,2390,2625,2527,2629,2812,2989,3479,4085,4865,5584,6517,7158,8285,8488,8850,9143,9800,10610,11058,11354,11948,12487,13445,14799,16247,18932,11.7
7,Home Health Care (Millions of Dollars),State,8,Far West,Hawaii,6,7,8,10,13,11,12,12,12,15,16,16,19,25,35,49,61,77,78,82,85,94,108,111,117,150,146,145,148,157,160,169,184,204,234,257,278,302,320,338,344,10.8
7,Home Health Care (Millions of Dollars),State,8,Far West,Nevada,5,6,7,10,12,14,18,20,26,36,47,55,85,104,124,186,180,220,228,95,106,124,163,201,249,298,330,396,441,500,545,617,673,728,761,808,892,971,1071,1168,1290,14.9
7,Home Health Care (Millions of Dollars),State,8,Far West,Oregon,22,26,31,33,40,42,38,36,46,54,58,92,111,134,156,189,203,217,174,173,180,183,196,225,271,292,312,411,435,467,473,497,544,622,676,742,810,895,931,1005,1099,10.3
7,Home Health Care (Millions of Dollars),State,8,Far West,Washington,46,57,71,77,89,92,99,99,127,156,179,234,272,334,372,418,418,416,449,400,387,397,386,438,565,618,688,789,909,936,970,1047,1170,1181,1280,1347,1329,1412,1498,1559,1685,9.4
8,Nursing Home Care (Millions of Dollars),United States,0,United States,,15270,17336,19478,21676,23713,26199,28642,30646,34225,38553,44745,49212,52848,55797,58385,64185,69235,74088,79106,80605,85045,90778,94500,100098,105073,111414,115897,124894,130419,135175,140452,145331,147342,148607,152291,156358,161620,163380,167616,174186,196804,6.6
8,Nursing Home Care (Millions of Dollars),Region,1,New England,,1315,1503,1690,1921,2090,2276,2539,2802,3258,3849,4468,4728,4919,5125,5370,5873,6231,6640,7135,7120,7379,7766,8008,8366,8674,9180,9500,10202,10448,10499,10516,10571,10602,10628,10803,10932,11240,11241,11258,11421,12966,5.9
8,Nursing Home Care (Millions of Dollars),State,1,New England,Connecticut,351,410,471,535,590,645,713,796,934,1108,1281,1402,1452,1539,1651,1817,1903,2036,2129,2232,2310,2398,2424,2531,2585,2753,2848,3028,3124,3102,3108,3116,3070,3107,3202,3219,3323,3296,3254,3301,3655,6
8,Nursing Home Care (Millions of Dollars),State,1,New England,Maine,125,142,161,175,186,196,211,220,264,304,331,356,376,386,389,413,421,433,444,461,478,511,521,552,594,629,636,660,683,710,714,724,789,759,719,728,727,702,709,739,872,5
8,Nursing Home Care (Millions of Dollars),State,1,New England,Massachusetts,632,720,803,913,982,1072,1219,1357,1578,1878,2213,2303,2350,2410,2510,2745,2954,3156,3492,3342,3460,3652,3775,3918,4076,4286,4466,4888,4960,4998,4948,4929,4902,4861,4906,4953,5045,5058,5074,5090,5762,5.7
8,Nursing Home Care (Millions of Dollars),State,1,New England,New Hampshire,55,62,70,80,94,102,116,131,151,171,210,231,252,282,304,343,368,404,416,412,415,440,483,511,533,571,588,615,653,667,690,713,729,747,767,777,816,826,854,883,1063,7.7
8,Nursing Home Care (Millions of Dollars),State,1,New England,Rhode Island,106,119,132,162,179,199,213,227,248,281,318,315,361,370,371,398,413,432,470,488,514,545,582,617,635,671,686,714,719,715,731,752,770,808,848,885,945,973,974,1003,1140,6.1
8,Nursing Home Care (Millions of Dollars),State,1,New England,Vermont,46,50,54,57,59,62,67,71,82,107,115,123,129,138,146,157,171,180,184,185,202,219,223,237,251,269,277,298,310,308,326,336,342,348,360,370,384,386,394,405,474,6
8,Nursing Home Care (Millions of Dollars),Region,2,Mideast,,3304,3775,4326,4896,5393,6005,6613,7114,7973,8820,10461,11198,11805,12443,13120,14358,15481,16461,17933,18870,19735,21093,22021,23255,24511,25522,26258,27892,28805,29578,31086,31530,31355,32031,33157,34277,34873,35980,36826,37861,41598,6.5
8,Nursing Home Care (Millions of Dollars),State,2,Mideast,Delaware,26,32,39,47,64,64,70,77,92,111,128,136,144,153,157,171,185,203,236,246,274,300,289,303,353,391,384,448,495,542,547,538,536,554,589,619,646,654,658,661,736,8.7
8,Nursing Home Care (Millions of Dollars),State,2,Mideast,District of Columbia,21,25,36,48,63,78,99,114,142,146,158,168,174,173,172,182,188,187,194,201,208,200,236,244,249,258,263,278,281,301,293,279,280,274,259,272,304,333,344,342,401,7.7
8,Nursing Home Care (Millions of Dollars),State,2,Mideast,Maryland,246,299,341,392,447,503,555,620,703,784,890,959,1024,1112,1221,1343,1417,1502,1666,1699,1782,2054,2100,2317,2596,2829,3006,3248,3407,3557,3744,3832,3835,3797,3859,3950,4034,4000,4054,4127,4432,7.5
8,Nursing Home Care (Millions of Dollars),State,2,Mideast,New Jersey,433,508,593,690,736,820,930,1044,1240,1430,1651,1743,1871,1957,2050,2355,2555,2708,2925,2977,3105,3154,3382,3519,3865,4046,4179,4570,4852,4945,4964,4965,5041,5190,5394,5414,5703,5896,6043,6205,6959,7.2
8,Nursing Home Care (Millions of Dollars),State,2,Mideast,New York,1662,1857,2143,2412,2608,2889,3168,3339,3640,3969,4781,5156,5366,5600,5890,6265,6680,6984,7705,8367,8703,9246,9666,10038,10374,10641,10635,11050,11427,11712,11930,12213,11956,12322,12898,13689,13574,14195,14645,15288,16737,5.9
8,Nursing Home Care (Millions of Dollars),State,2,Mideast,Pennsylvania,916,1054,1173,1307,1475,1651,1791,1920,2156,2379,2853,3037,3226,3447,3630,4042,4456,4877,5209,5379,5665,6139,6348,6835,7074,7356,7791,8297,8344,8521,9608,9703,9707,9893,10158,10333,10613,10901,11081,11238,12334,6.7
8,Nursing Home Care (Millions of Dollars),Region,3,Great Lakes,,3025,3421,3875,4327,4789,5233,5661,5974,6661,7446,8443,9393,10370,10837,11140,11968,12785,13561,14289,14542,15493,16518,16993,17846,18568,19542,20270,21719,22429,22944,23596,24190,24593,24828,25375,25988,26895,27167,27951,28941,32801,6.1
8,Nursing Home Care (Millions of Dollars),State,3,Great Lakes,Illinois,815,870,1012,1137,1282,1347,1361,1409,1599,1812,2107,2387,2570,2675,2786,2982,3119,3273,3492,3594,3801,4015,4092,4190,4367,4576,4823,5247,5514,5651,6014,6215,6361,6498,6648,6860,7189,7356,7633,7922,9224,6.3
8,Nursing Home Care (Millions of Dollars),State,3,Great Lakes,Indiana,408,460,509,582,657,744,821,884,984,1185,1353,1533,1673,1720,1733,1846,1913,1986,2080,2081,2206,2365,2425,2550,2679,2891,3052,3289,3389,3534,3580,3622,3668,3663,3793,3862,4088,4097,4302,4577,5085,6.5
8,Nursing Home Care (Millions of Dollars),State,3,Great Lakes,Michigan,565,614,671,732,773,848,906,929,1061,1170,1404,1533,1635,1699,1742,1906,2062,2208,2326,2381,2599,2745,2857,3016,3123,3290,3436,3658,3833,3992,4141,4368,4517,4537,4586,4733,4892,4890,5012,5245,5773,6
8,Nursing Home Care (Millions of Dollars),State,3,Great Lakes,Ohio,791,950,1112,1235,1374,1524,1711,1834,2014,2197,2384,2640,3144,3308,3396,3627,3976,4262,4506,4599,4920,5316,5530,5860,6067,6335,6438,6856,6920,6872,6885,6959,6936,7077,7227,7380,7644,7821,7983,8183,9254,6.3
8,Nursing Home Care (Millions of Dollars),State,3,Great Lakes,Wisconsin,447,526,571,641,702,771,861,918,1004,1082,1195,1300,1349,1436,1484,1607,1715,1832,1885,1885,1968,2077,2089,2230,2332,2450,2521,2669,2772,2895,2977,3026,3112,3053,3120,3152,3082,3003,3021,3014,3465,5.3
8,Nursing Home Care (Millions of Dollars),Region,4,Plains,,1743,1999,2264,2512,2725,2939,3134,3277,3463,3819,4474,4797,5003,5192,5297,5741,6145,6533,6920,7063,7402,7826,8093,8399,8710,9210,9378,10035,10417,10819,11065,11494,11783,11928,12266,12674,13225,13334,13719,14308,16763,5.8
8,Nursing Home Care (Millions of Dollars),State,4,Plains,Iowa,347,383,420,450,477,499,519,535,534,649,674,754,796,824,833,897,958,1010,1085,1160,1215,1289,1313,1369,1449,1521,1578,1710,1776,1811,1844,1901,1942,1970,2084,2157,2246,2312,2410,2498,2952,5.5
8,Nursing Home Care (Millions of Dollars),State,4,Plains,Kansas,201,225,243,272,296,320,351,377,423,478,538,586,621,642,654,713,763,837,888,911,963,1006,1028,1082,1125,1206,1220,1317,1365,1439,1469,1565,1636,1639,1644,1684,1675,1666,1702,1787,2121,6.1
8,Nursing Home Care (Millions of Dollars),State,4,Plains,Minnesota,564,675,754,828,907,967,1026,1065,1097,1181,1505,1568,1613,1633,1610,1684,1731,1750,1854,1881,1967,2063,2154,2212,2274,2386,2433,2596,2701,2834,2854,2923,3027,3053,3139,3241,3465,3511,3640,3876,4448,5.3
8,Nursing Home Care (Millions of Dollars),State,4,Plains,Missouri,363,404,497,569,640,706,768,815,883,944,1097,1174,1224,1300,1342,1509,1670,1854,1948,1955,2038,2149,2189,2217,2296,2433,2494,2656,2780,2849,2913,3042,3081,3130,3219,3339,3488,3578,3647,3780,4484,6.5
8,Nursing Home Care (Millions of Dollars),State,4,Plains,Nebraska,144,165,185,207,208,228,240,244,260,273,335,370,380,408,449,495,548,586,617,615,647,704,758,800,820,885,891,956,961,991,1045,1091,1109,1120,1136,1181,1236,1182,1191,1194,1364,5.8
8,Nursing Home Care (Millions of Dollars),State,4,Plains,North Dakota,59,72,84,95,104,118,123,130,143,159,172,188,200,202,211,226,235,239,250,258,275,297,318,336,346,366,379,399,412,446,484,504,512,537,560,583,601,590,605,630,735,6.5
8,Nursing Home Care (Millions of Dollars),State,4,Plains,South Dakota,65,75,81,91,93,101,107,111,124,135,153,157,169,184,197,218,240,257,278,283,297,317,333,385,399,413,384,400,423,450,456,468,477,479,483,489,514,496,525,541,659,6
8,Nursing Home Care (Millions of Dollars),Region,5,Southeast,,2485,2871,3232,3648,4044,4467,4903,5306,6018,6839,8112,9280,10190,11049,11853,13292,14785,16338,17267,17334,18228,19491,20560,22147,23526,25350,26689,29082,30341,31338,32444,33967,34105,34261,34763,35933,37455,37570,38522,40013,44934,7.5
8,Nursing Home Care (Millions of Dollars),State,5,Southeast,Alabama,188,213,229,251,274,293,310,322,350,385,445,522,577,618,654,748,846,959,1043,1098,1151,1244,1282,1352,1433,1549,1613,1724,1779,1765,1794,1823,1817,1849,1896,1963,2055,2099,2144,2202,2524,6.7
8,Nursing Home Care (Millions of Dollars),State,5,Southeast,Arkansas,159,176,184,198,214,230,247,262,282,316,354,404,439,467,497,558,613,664,699,705,741,785,842,908,954,1032,1078,1159,1184,1213,1263,1268,1286,1305,1306,1307,1392,1422,1434,1514,1786,6.2
8,Nursing Home Care (Millions of Dollars),State,5,Southeast,Florida,396,468,577,697,825,976,1110,1249,1498,1784,2090,2411,2678,2891,3139,3597,3980,4380,4697,4534,4738,5039,5506,5904,6145,6436,6792,7470,7874,8256,8736,9511,9588,9592,9612,9891,10378,10193,10386,10668,11825,8.9
8,Nursing Home Care (Millions of Dollars),State,5,Southeast,Georgia,276,309,330,367,394,430,473,517,560,605,808,872,902,1026,1138,1165,1341,1454,1551,1580,1685,1767,1834,1946,2117,2323,2388,2529,2657,2651,2734,2856,2914,2970,2981,3099,3193,3212,3299,3574,4015,6.9
8,Nursing Home Care (Millions of Dollars),State,5,Southeast,Kentucky,227,259,293,322,349,371,394,414,453,490,565,631,693,754,810,931,1033,1132,1163,1178,1231,1274,1297,1434,1507,1573,1672,1817,1896,1911,1946,2015,2000,2038,2125,2193,2257,2305,2315,2355,2654,6.3
8,Nursing Home Care (Millions of Dollars),State,5,Southeast,Louisiana,195,226,253,284,299,331,360,387,442,500,563,693,797,820,779,814,838,874,933,956,995,1071,1137,1215,1268,1345,1345,1516,1611,1643,1705,1760,1791,1846,1922,1999,2116,2210,2265,2394,2804,6.9
8,Nursing Home Care (Millions of Dollars),State,5,Southeast,Mississippi,128,144,150,163,171,178,183,188,214,247,279,333,366,380,404,414,455,534,580,599,638,684,729,812,928,1027,1087,1190,1237,1251,1277,1320,1305,1311,1359,1389,1476,1509,1555,1619,1825,6.9
8,Nursing Home Care (Millions of Dollars),State,5,Southeast,North Carolina,238,281,307,353,412,460,520,563,648,751,898,1037,1152,1276,1405,1613,1806,1976,2100,2132,2254,2428,2618,2865,3138,3416,3571,3902,4014,4144,4278,4408,4382,4343,4377,4555,4647,4591,4797,4937,5457,8.1
8,Nursing Home Care (Millions of Dollars),State,5,Southeast,South Carolina,136,154,163,176,190,207,220,238,259,281,372,398,431,459,501,559,610,668,718,758,823,938,954,1072,1140,1284,1408,1557,1599,1642,1754,1794,1789,1757,1811,1902,1989,2035,2102,2256,2534,7.6
8,Nursing Home Care (Millions of Dollars),State,5,Southeast,Tennessee,218,251,309,342,372,405,454,494,548,612,710,815,904,989,1083,1298,1493,1744,1723,1644,1654,1799,1772,1896,2017,2220,2397,2545,2589,2722,2710,2810,2784,2698,2728,2835,2969,2960,3025,3042,3474,7.2
8,Nursing Home Care (Millions of Dollars),State,5,Southeast,Virginia,256,303,338,380,414,443,467,494,555,628,748,838,898,993,1057,1174,1319,1475,1551,1630,1779,1901,2012,2130,2214,2401,2560,2824,3037,3266,3369,3518,3566,3626,3663,3745,3863,3882,4027,4216,4629,7.5
8,Nursing Home Care (Millions of Dollars),State,5,Southeast,West Virginia,70,89,97,115,130,143,166,179,208,242,282,325,354,376,387,421,451,478,510,522,539,561,576,614,666,744,779,848,866,874,878,885,883,927,982,1056,1119,1154,1173,1236,1407,7.8
8,Nursing Home Care (Millions of Dollars),Region,6,Southwest,,1107,1246,1372,1514,1605,1783,1978,2119,2325,2596,3034,3462,3706,3945,4164,4656,5056,5353,5612,5731,6005,6377,6547,7063,7470,8011,8371,9182,9737,10161,10742,11290,11630,11808,12196,12646,13237,13401,13601,14160,16723,7
8,Nursing Home Care (Millions of Dollars),State,6,Southwest,Arizona,84,101,112,130,149,180,223,257,291,322,477,501,511,602,679,815,936,829,821,831,880,931,959,1018,1056,1145,1209,1358,1481,1515,1691,1803,1872,1829,1808,1793,1858,1900,1995,2151,2562,8.9
8,Nursing Home Care (Millions of Dollars),State,6,Southwest,New Mexico,32,40,46,56,60,67,85,99,113,126,139,164,179,169,172,185,186,198,201,223,258,291,318,338,355,377,387,419,445,462,474,520,532,538,537,580,601,593,612,626,698,8
8,Nursing Home Care (Millions of Dollars),State,6,Southwest,Oklahoma,207,239,274,281,302,328,358,382,421,471,502,564,594,624,635,700,741,804,875,844,863,936,962,1078,1132,1199,1166,1268,1387,1399,1345,1355,1461,1505,1571,1619,1692,1619,1603,1679,2130,6
8,Nursing Home Care (Millions of Dollars),State,6,Southwest,Texas,785,866,940,1047,1093,1208,1312,1381,1500,1677,1915,2233,2423,2550,2679,2956,3192,3522,3714,3834,4004,4218,4308,4629,4927,5290,5610,6137,6423,6785,7232,7611,7765,7936,8280,8655,9086,9290,9392,9704,11332,6.9
8,Nursing Home Care (Millions of Dollars),Region,7,Rocky Mountains,,358,409,456,499,539,573,630,661,728,833,933,1048,1147,1219,1304,1438,1554,1654,1726,1745,1847,2003,2065,2209,2322,2544,2593,2867,3113,3356,3510,3713,3824,3858,3907,3954,4107,4138,4246,4526,5231,6.9
8,Nursing Home Care (Millions of Dollars),State,7,Rocky Mountains,Colorado,190,217,240,267,293,308,334,342,368,423,470,524,571,610,646,715,802,867,897,906,950,1024,1062,1126,1181,1296,1324,1477,1606,1728,1821,1924,1993,2031,2075,2139,2252,2301,2348,2496,2831,7
8,Nursing Home Care (Millions of Dollars),State,7,Rocky Mountains,Idaho,44,49,54,57,62,65,68,77,89,101,123,143,160,169,176,191,200,207,226,229,245,267,281,307,335,370,378,418,458,503,510,559,564,562,558,546,545,530,563,608,713,7.2
